"Country_Name","Market_Year","Domestic.Consumption","Population","Consumption.per.Capita","alpha.3"
"Lao People's Democratic Republic",1994,1,4735845,0.000211155559356356,"LAO"
"Lao People's Democratic Republic",1995,1,4846483,0.000206335191931964,"LAO"
"Lao People's Democratic Republic",1996,1,4951195,0.000201971443257638,"LAO"
"Lao People's Democratic Republic",1997,1,5050315,0.000198007451020382,"LAO"
"Lao People's Democratic Republic",1998,1,5144602,0.000194378496140226,"LAO"
"Lao People's Democratic Republic",1999,17,5235346,0.00324715883152709,"LAO"
"Lao People's Democratic Republic",2000,9,5323700,0.00169055356237203,"LAO"
"Lao People's Democratic Republic",2001,93,5409582,0.0171917164764302,"LAO"
"Lao People's Democratic Republic",2002,152,5493246,0.0276703428173433,"LAO"
"Lao People's Democratic Republic",2003,304,5576640,0.0545131118379526,"LAO"
"Lao People's Democratic Republic",2004,197,5662208,0.0347920811104078,"LAO"
"Lao People's Democratic Republic",2005,150,5751676,0.0260793549567117,"LAO"
"Lao People's Democratic Republic",2006,167,5846074,0.0285661796275586,"LAO"
"Lao People's Democratic Republic",2007,140,5944948,0.0235494069922899,"LAO"
"Lao People's Democratic Republic",2008,130,6046620,0.0214996146607526,"LAO"
"Lao People's Democratic Republic",2009,100,6148623,0.0162638041070334,"LAO"
"Lao People's Democratic Republic",2010,100,6249165,0.0160021378856215,"LAO"
"Lao People's Democratic Republic",2011,100,6347567,0.0157540676608849,"LAO"
"Lao People's Democratic Republic",2012,100,6444530,0.015517035377289,"LAO"
"Lao People's Democratic Republic",2013,100,6541304,0.0152874717334648,"LAO"
"Lao People's Democratic Republic",2014,110,6639756,0.0165668738429545,"LAO"
"Lao People's Democratic Republic",2015,100,6741164,0.0148342333757197,"LAO"
"Lao People's Democratic Republic",2016,100,6845846,0.0146073984135781,"LAO"
"Lao People's Democratic Republic",2017,100,6953035,0.0143822086326331,"LAO"
"Lao People's Democratic Republic",2018,100,7061507,0.0141612831368715,"LAO"
"Liberia",1961,1,1142302,0.000875425237809266,"LBR"
"Liberia",1962,1,1166648,0.000857156571648004,"LBR"
"Liberia",1963,1,1191802,0.000839065549478856,"LBR"
"Liberia",1964,2,1217901,0.00164216960163429,"LBR"
"Liberia",1965,2,1245102,0.00160629410281246,"LBR"
"Liberia",1966,3,1273464,0.00235577919752737,"LBR"
"Liberia",1967,3,1303035,0.00230231728234468,"LBR"
"Liberia",1968,3,1333978,0.00224891265073337,"LBR"
"Liberia",1969,4,1366502,0.00292718195802128,"LBR"
"Liberia",1970,5,1400730,0.00356956729705225,"LBR"
"Liberia",1971,5,1436738,0.00348010562816603,"LBR"
"Liberia",1972,7,1474567,0.00474715628384468,"LBR"
"Liberia",1973,6,1514366,0.00396205408732103,"LBR"
"Liberia",1974,7,1556290,0.00449787635980441,"LBR"
"Liberia",1975,8,1600452,0.00499858789891856,"LBR"
"Liberia",1976,5,1645836,0.00303796976126418,"LBR"
"Liberia",1977,5,1692140,0.00295483825215408,"LBR"
"Liberia",1978,6,1740914,0.00344646547732972,"LBR"
"Liberia",1979,6,1794248,0.00334401933289044,"LBR"
"Liberia",1980,6,1853001,0.00323799069725273,"LBR"
"Liberia",1981,6,1918826,0.00312691197638556,"LBR"
"Liberia",1982,6,1989483,0.00301585889399407,"LBR"
"Liberia",1983,6,2057227,0.00291654737177764,"LBR"
"Liberia",1984,6,2111671,0.00284135170677629,"LBR"
"Liberia",1985,6,2145754,0.00279621988354676,"LBR"
"Liberia",1986,6,2158429,0.00277979956718521,"LBR"
"Liberia",1987,6,2153316,0.00278640013820545,"LBR"
"Liberia",1988,6,2134097,0.00281149357315998,"LBR"
"Liberia",1989,5,2106431,0.0023736832585544,"LBR"
"Liberia",1990,5,2075912,0.00240857993980477,"LBR"
"Liberia",1991,30,2040139,0.0147048804027569,"LBR"
"Liberia",1992,30,2001624,0.0149878298821357,"LBR"
"Liberia",1993,25,1976699,0.0126473479270238,"LBR"
"Liberia",1994,5,1986493,0.00251699854970544,"LBR"
"Liberia",1995,5,2044661,0.00244539314830185,"LBR"
"Liberia",1996,5,2160478,0.00231430266820583,"LBR"
"Liberia",1997,5,2326202,0.00214942640406981,"LBR"
"Liberia",1998,5,2517481,0.00198611230829548,"LBR"
"Liberia",1999,5,2699712,0.00185204940378826,"LBR"
"Liberia",2000,5,2848456,0.001755336926391,"LBR"
"Liberia",2001,5,2953927,0.00169266200552688,"LBR"
"Liberia",2002,5,3024729,0.00165304065256755,"LBR"
"Liberia",2003,5,3077058,0.00162492874687445,"LBR"
"Liberia",2004,5,3135651,0.00159456521149835,"LBR"
"Liberia",2005,5,3218116,0.00155370409270517,"LBR"
"Liberia",2006,5,3329211,0.00150185734698101,"LBR"
"Liberia",2007,4,3461911,0.0011554312054816,"LBR"
"Liberia",2008,0,3607860,0,"LBR"
"Liberia",2009,0,3754133,0,"LBR"
"Liberia",2010,0,3891356,0,"LBR"
"Liberia",2011,0,4017443,0,"LBR"
"Liberia",2012,0,4135659,0,"LBR"
"Liberia",2013,0,4248334,0,"LBR"
"Liberia",2014,0,4359505,0,"LBR"
"Liberia",2015,0,4472230,0,"LBR"
"Liberia",2016,0,4586788,0,"LBR"
"Liberia",2017,0,4702228,0,"LBR"
"Liberia",2018,0,4818977,0,"LBR"
"Madagascar",1961,140,5223568,0.0268016038079719,"MDG"
"Madagascar",1962,141,5352503,0.0263428156882864,"MDG"
"Madagascar",1963,143,5486319,0.0260648350925274,"MDG"
"Madagascar",1964,145,5625164,0.0257770262342573,"MDG"
"Madagascar",1965,146,5769218,0.0253067226788795,"MDG"
"Madagascar",1966,147,5918595,0.024836975667367,"MDG"
"Madagascar",1967,149,6073526,0.0245327014324134,"MDG"
"Madagascar",1968,150,6234465,0.0240598030464523,"MDG"
"Madagascar",1969,152,6401921,0.0237428734281476,"MDG"
"Madagascar",1970,153,6576305,0.0232653442928818,"MDG"
"Madagascar",1971,155,6757850,0.0229362889084546,"MDG"
"Madagascar",1972,158,6946620,0.0227448744857211,"MDG"
"Madagascar",1973,160,7142627,0.0224007217512548,"MDG"
"Madagascar",1974,162,7345780,0.0220534783236089,"MDG"
"Madagascar",1975,165,7556026,0.0218368756274793,"MDG"
"Madagascar",1976,168,7773449,0.021612028328738,"MDG"
"Madagascar",1977,170,7998164,0.0212548779944997,"MDG"
"Madagascar",1978,175,8230218,0.0212631062749492,"MDG"
"Madagascar",1979,179,8469672,0.0211342304637063,"MDG"
"Madagascar",1980,185,8716553,0.0212239861330505,"MDG"
"Madagascar",1981,193,8971345,0.0215129392526985,"MDG"
"Madagascar",1982,199,9234129,0.0215504894939198,"MDG"
"Madagascar",1983,202,9504281,0.0212535803602608,"MDG"
"Madagascar",1984,205,9780872,0.0209592764326126,"MDG"
"Madagascar",1985,208,10063495,0.0206687636849822,"MDG"
"Madagascar",1986,214,10352120,0.0206720942183823,"MDG"
"Madagascar",1987,219,10647754,0.020567717849229,"MDG"
"Madagascar",1988,217,10952395,0.0198130180659116,"MDG"
"Madagascar",1989,228,11268658,0.0202331102780828,"MDG"
"Madagascar",1990,250,11598633,0.021554264196479,"MDG"
"Madagascar",1991,300,11942819,0.0251196974516653,"MDG"
"Madagascar",1992,300,12301336,0.024387594973424,"MDG"
"Madagascar",1993,350,12675460,0.0276124101216051,"MDG"
"Madagascar",1994,360,13066543,0.02755128116136,"MDG"
"Madagascar",1995,167,13475400,0.0123929530848806,"MDG"
"Madagascar",1996,167,13902688,0.0120120655804115,"MDG"
"Madagascar",1997,167,14347854,0.0116393712955261,"MDG"
"Madagascar",1998,167,14808791,0.0112770853474804,"MDG"
"Madagascar",1999,167,15282521,0.0109275164745398,"MDG"
"Madagascar",2000,56,15766806,0.00355176565247267,"MDG"
"Madagascar",2001,90,16260932,0.00553473810726224,"MDG"
"Madagascar",2002,128,16765117,0.00763490049010693,"MDG"
"Madagascar",2003,217,17279141,0.0125584946612797,"MDG"
"Madagascar",2004,334,17802997,0.0187608861586619,"MDG"
"Madagascar",2005,475,18336724,0.0259043000265478,"MDG"
"Madagascar",2006,475,18880269,0.0251585398491939,"MDG"
"Madagascar",2007,475,19433530,0.0244422912358177,"MDG"
"Madagascar",2008,450,19996473,0.0225039685748582,"MDG"
"Madagascar",2009,450,20569117,0.0218774583274528,"MDG"
"Madagascar",2010,450,21151640,0.0212749460561923,"MDG"
"Madagascar",2011,455,21743967,0.0209253444875077,"MDG"
"Madagascar",2012,450,22346641,0.0201372546325866,"MDG"
"Madagascar",2013,425,22961253,0.0185094428426881,"MDG"
"Madagascar",2014,392,23589887,0.0166172902820603,"MDG"
"Madagascar",2015,390,24234088,0.0160930339115712,"MDG"
"Madagascar",2016,208,24894380,0.00835529946919747,"MDG"
"Madagascar",2017,215,25570540,0.00840811339924773,"MDG"
"Madagascar",2018,225,26262368,0.008567391942722,"MDG"
"Malawi",1961,0,3747753,0,"MWI"
"Malawi",1962,0,3839043,0,"MWI"
"Malawi",1963,0,3933908,0,"MWI"
"Malawi",1964,0,4032371,0,"MWI"
"Malawi",1965,0,4134460,0,"MWI"
"Malawi",1966,0,4240429,0,"MWI"
"Malawi",1967,0,4350452,0,"MWI"
"Malawi",1968,0,4464423,0,"MWI"
"Malawi",1969,0,4582198,0,"MWI"
"Malawi",1970,0,4703782,0,"MWI"
"Malawi",1971,0,4829090,0,"MWI"
"Malawi",1972,0,4958549,0,"MWI"
"Malawi",1973,0,5093363,0,"MWI"
"Malawi",1974,0,5235073,0,"MWI"
"Malawi",1975,0,5384795,0,"MWI"
"Malawi",1976,0,5545651,0,"MWI"
"Malawi",1977,0,5717953,0,"MWI"
"Malawi",1978,0,5896865,0,"MWI"
"Malawi",1979,0,6075495,0,"MWI"
"Malawi",1980,0,6250440,0,"MWI"
"Malawi",1981,0,6412384,0,"MWI"
"Malawi",1982,0,6565985,0,"MWI"
"Malawi",1983,0,6737924,0,"MWI"
"Malawi",1984,0,6964607,0,"MWI"
"Malawi",1985,0,7268267,0,"MWI"
"Malawi",1986,0,7666391,0,"MWI"
"Malawi",1987,0,8141146,0,"MWI"
"Malawi",1988,0,8636690,0,"MWI"
"Malawi",1989,0,9075572,0,"MWI"
"Malawi",1990,0,9404500,0,"MWI"
"Malawi",1991,0,9600355,0,"MWI"
"Malawi",1992,0,9685973,0,"MWI"
"Malawi",1993,2,9710331,0.000205966202387952,"MWI"
"Malawi",1994,2,9745690,0.00020521892241596,"MWI"
"Malawi",1995,2,9844415,0.000203160878528587,"MWI"
"Malawi",1996,2,10022789,0.000199545256315383,"MWI"
"Malawi",1997,2,10264906,0.000194838608361343,"MWI"
"Malawi",1998,2,10552338,0.000189531457388874,"MWI"
"Malawi",1999,2,10854322,0.000184258399557338,"MWI"
"Malawi",2000,1,11148758,8.96960899142308e-05,"MWI"
"Malawi",2001,2,11432000,0.000174947515745276,"MWI"
"Malawi",2002,1,11713664,8.53703845355305e-05,"MWI"
"Malawi",2003,1,12000181,8.33320764078475e-05,"MWI"
"Malawi",2004,1,12301838,8.1288665970077e-05,"MWI"
"Malawi",2005,1,12625952,7.92019484946561e-05,"MWI"
"Malawi",2006,1,12973699,7.70790196381155e-05,"MWI"
"Malawi",2007,1,13341806,7.49523715155205e-05,"MWI"
"Malawi",2008,1,13727890,7.28444065329778e-05,"MWI"
"Malawi",2009,1,14128155,7.07806504104747e-05,"MWI"
"Malawi",2010,1,14539612,6.87776262530252e-05,"MWI"
"Malawi",2011,1,14962112,6.68354841883285e-05,"MWI"
"Malawi",2012,1,15396005,6.49519144739171e-05,"MWI"
"Malawi",2013,1,15839269,6.31342267121039e-05,"MWI"
"Malawi",2014,1,16289540,6.1389087721323e-05,"MWI"
"Malawi",2015,1,16745303,5.97182386009975e-05,"MWI"
"Malawi",2016,1,17205289,5.81216624725106e-05,"MWI"
"Malawi",2017,1,17670260,5.6592262932181e-05,"MWI"
"Malawi",2018,1,18143315,5.51167192985405e-05,"MWI"
"Malaysia",1961,117,8417824,0.0138990789068529,"MYS"
"Malaysia",1962,101,8692342,0.0116194231658165,"MYS"
"Malaysia",1963,96,8973788,0.0106978234832381,"MYS"
"Malaysia",1964,84,9253842,0.00907731080777044,"MYS"
"Malaysia",1965,88,9526558,0.00923733419772388,"MYS"
"Malaysia",1966,108,9790084,0.0110315703113477,"MYS"
"Malaysia",1967,105,10046325,0.01045158304156,"MYS"
"Malaysia",1968,113,10297983,0.0109730225812181,"MYS"
"Malaysia",1969,109,10549399,0.0103323421552261,"MYS"
"Malaysia",1970,93,10804131,0.00860781862048877,"MYS"
"Malaysia",1971,100,11062433,0.00903960277092752,"MYS"
"Malaysia",1972,107,11324277,0.00944872683704222,"MYS"
"Malaysia",1973,114,11592638,0.00983382729625474,"MYS"
"Malaysia",1974,121,11871104,0.0101928177867871,"MYS"
"Malaysia",1975,128,12162187,0.010524422951234,"MYS"
"Malaysia",1976,101,12468689,0.00810029025505408,"MYS"
"Malaysia",1977,101,12790312,0.0078966017404423,"MYS"
"Malaysia",1978,125,13122839,0.00952537785459381,"MYS"
"Malaysia",1979,143,13460031,0.0106240468539783,"MYS"
"Malaysia",1980,158,13798085,0.0114508643771944,"MYS"
"Malaysia",1981,161,14134058,0.0113909253803826,"MYS"
"Malaysia",1982,168,14471211,0.0116092564748037,"MYS"
"Malaysia",1983,174,14819424,0.0117413470321114,"MYS"
"Malaysia",1984,178,15192298,0.0117164631710094,"MYS"
"Malaysia",1985,183,15598927,0.0117315761526418,"MYS"
"Malaysia",1986,188,16043731,0.0117179725838086,"MYS"
"Malaysia",1987,193,16522000,0.0116813945042973,"MYS"
"Malaysia",1988,198,17022465,0.0116316878900911,"MYS"
"Malaysia",1989,204,17528961,0.0116378831580491,"MYS"
"Malaysia",1990,205,18029824,0.0113700499794119,"MYS"
"Malaysia",1991,200,18519937,0.0107991728049615,"MYS"
"Malaysia",1992,200,19002656,0.0105248445269966,"MYS"
"Malaysia",1993,200,19484898,0.0102643596081437,"MYS"
"Malaysia",1994,275,19977500,0.0137654861719434,"MYS"
"Malaysia",1995,436,20487607,0.0212811579214693,"MYS"
"Malaysia",1996,453,21017613,0.0215533514676476,"MYS"
"Malaysia",1997,414,21562793,0.0191997391061538,"MYS"
"Malaysia",1998,334,22114654,0.0151031076497964,"MYS"
"Malaysia",1999,254,22661298,0.0112085371279262,"MYS"
"Malaysia",2000,82,23194257,0.00353535791209005,"MYS"
"Malaysia",2001,65,23709119,0.00274156116893251,"MYS"
"Malaysia",2002,71,24208391,0.00293286736817825,"MYS"
"Malaysia",2003,90,24698819,0.00364389892488382,"MYS"
"Malaysia",2004,125,25190652,0.00496215818471074,"MYS"
"Malaysia",2005,110,25690611,0.00428171988591474,"MYS"
"Malaysia",2006,390,26201961,0.0148843821269713,"MYS"
"Malaysia",2007,450,26720370,0.016841084161634,"MYS"
"Malaysia",2008,520,27236006,0.019092373529364,"MYS"
"Malaysia",2009,515,27735040,0.0185685688573011,"MYS"
"Malaysia",2010,480,28208035,0.0170164281205692,"MYS"
"Malaysia",2011,455,28650955,0.0158807969926308,"MYS"
"Malaysia",2012,625,29068159,0.0215011896694249,"MYS"
"Malaysia",2013,625,29468872,0.0212088199371866,"MYS"
"Malaysia",2014,660,29866559,0.0220982939480909,"MYS"
"Malaysia",2015,665,30270962,0.0219682479863045,"MYS"
"Malaysia",2016,665,30684804,0.0216719650547548,"MYS"
"Malaysia",2017,670,31105028,0.0215399259566653,"MYS"
"Malaysia",2018,600,31528585,0.0190303497603841,"MYS"
"Mexico",1961,600,38966056,0.0153980171870615,"MEX"
"Mexico",1962,819,40195319,0.0203755069091503,"MEX"
"Mexico",1963,950,41462369,0.022912342514727,"MEX"
"Mexico",1964,1101,42771079,0.0257416933531184,"MEX"
"Mexico",1965,1240,44123853,0.0281027135141621,"MEX"
"Mexico",1966,1300,45519737,0.0285590402246832,"MEX"
"Mexico",1967,1350,46956208,0.0287501920938761,"MEX"
"Mexico",1968,1400,48431972,0.0289065248055561,"MEX"
"Mexico",1969,1450,49945279,0.0290317729529552,"MEX"
"Mexico",1970,1450,51493565,0.0281588582961774,"MEX"
"Mexico",1971,1512,53076373,0.0284872517570106,"MEX"
"Mexico",1972,1550,54689943,0.028341591067301,"MEX"
"Mexico",1973,1500,56324303,0.026631488009714,"MEX"
"Mexico",1974,1610,57966804,0.0277745172909654,"MEX"
"Mexico",1975,1650,59607953,0.0276808700342386,"MEX"
"Mexico",1976,1700,61242190,0.0277586415508655,"MEX"
"Mexico",1977,1548,62869903,0.02462227434962,"MEX"
"Mexico",1978,1300,64494869,0.0201566422283918,"MEX"
"Mexico",1979,1107,66123897,0.0167413000476968,"MEX"
"Mexico",1980,1290,67761372,0.0190373949335028,"MEX"
"Mexico",1981,1500,69407624,0.0216114587066112,"MEX"
"Mexico",1982,1450,71058654,0.0204056778221552,"MEX"
"Mexico",1983,1700,72709299,0.0233807782963222,"MEX"
"Mexico",1984,1510,74352631,0.0203086290248424,"MEX"
"Mexico",1985,1625,75983485,0.0213862262306079,"MEX"
"Mexico",1986,1500,77599098,0.0193301215949701,"MEX"
"Mexico",1987,1500,79200081,0.018939374569579,"MEX"
"Mexico",1988,1580,80788721,0.0195571854640452,"MEX"
"Mexico",1989,1620,82368931,0.0196676098661521,"MEX"
"Mexico",1990,1450,83943132,0.0172735989884199,"MEX"
"Mexico",1991,1400,85512623,0.0163718519077587,"MEX"
"Mexico",1992,1450,87075138,0.0166522848347366,"MEX"
"Mexico",1993,1300,88625440,0.0146684744244993,"MEX"
"Mexico",1994,1300,90156400,0.0144193867545732,"MEX"
"Mexico",1995,1000,91663285,0.0109094933702191,"MEX"
"Mexico",1996,1060,93147044,0.0113798565631347,"MEX"
"Mexico",1997,850,94611002,0.00898415598642534,"MEX"
"Mexico",1998,995,96056321,0.0103585062351076,"MEX"
"Mexico",1999,960,97484832,0.00984768584306531,"MEX"
"Mexico",2000,1055,98899845,0.010667357466536,"MEX"
"Mexico",2001,978,100298153,0.00975092731767453,"MEX"
"Mexico",2002,1000,101684758,0.00983431558149551,"MEX"
"Mexico",2003,1005,103081020,0.0097496124892827,"MEX"
"Mexico",2004,1983,104514932,0.0189733654517423,"MEX"
"Mexico",2005,2000,106005203,0.0188669984434632,"MEX"
"Mexico",2006,1900,107560153,0.0176645341886042,"MEX"
"Mexico",2007,1750,109170502,0.0160299711729822,"MEX"
"Mexico",2008,2299,110815271,0.0207462381245271,"MEX"
"Mexico",2009,2371,112463887,0.0210823230749618,"MEX"
"Mexico",2010,2500,114092963,0.02191195613002,"MEX"
"Mexico",2011,2620,115695473,0.0226456570171937,"MEX"
"Mexico",2012,2287,117274155,0.0195013129704495,"MEX"
"Mexico",2013,2170,118827161,0.0182618181040276,"MEX"
"Mexico",2014,2731,120355128,0.0226911810521277,"MEX"
"Mexico",2015,2339,121858258,0.0191944316157876,"MEX"
"Mexico",2016,2325,123333376,0.018851344829805,"MEX"
"Mexico",2017,2057,124777324,0.0164853671649506,"MEX"
"Mexico",2018,2295,126190788,0.0181867475144065,"MEX"
"Morocco",2003,555,29782884,0.0186348642394739,"MAR"
"Morocco",2004,550,30115214,0.0182631941449926,"MAR"
"Morocco",2005,480,30455561,0.0157606684703657,"MAR"
"Morocco",2006,530,30804683,0.0172051762389504,"MAR"
"Morocco",2007,570,31163673,0.0182905269221635,"MAR"
"Morocco",2008,580,31536811,0.0183912063905257,"MAR"
"Morocco",2009,610,31929087,0.0191048369156312,"MAR"
"Morocco",2010,590,32343389,0.018241749496319,"MAR"
"Morocco",2011,555,32781850,0.0169301000401137,"MAR"
"Morocco",2012,715,33241898,0.0215090004788535,"MAR"
"Morocco",2013,705,33715693,0.0209101441278398,"MAR"
"Morocco",2014,620,34192347,0.0181327125628434,"MAR"
"Morocco",2015,635,34663603,0.0183189266274484,"MAR"
"Morocco",2016,670,35126296,0.0190740293254945,"MAR"
"Morocco",2017,660,35581294,0.0185490724423907,"MAR"
"Morocco",2018,825,36029138,0.0228981331721009,"MAR"
"New Caledonia",1961,5,81200,0.0615763546798029,"NCL"
"New Caledonia",1962,5,83400,0.0599520383693046,"NCL"
"New Caledonia",1963,5,85700,0.058343057176196,"NCL"
"New Caledonia",1964,5,88100,0.0567536889897843,"NCL"
"New Caledonia",1965,6,90500,0.0662983425414365,"NCL"
"New Caledonia",1966,6,93500,0.0641711229946524,"NCL"
"New Caledonia",1967,7,96500,0.0725388601036269,"NCL"
"New Caledonia",1968,7,99500,0.0703517587939698,"NCL"
"New Caledonia",1969,8,104000,0.0769230769230769,"NCL"
"New Caledonia",1970,8,112000,0.0714285714285714,"NCL"
"New Caledonia",1971,9,120000,0.075,"NCL"
"New Caledonia",1972,9,125500,0.0717131474103586,"NCL"
"New Caledonia",1973,9,128500,0.0700389105058366,"NCL"
"New Caledonia",1974,10,131000,0.0763358778625954,"NCL"
"New Caledonia",1975,11,132500,0.0830188679245283,"NCL"
"New Caledonia",1976,10,134000,0.0746268656716418,"NCL"
"New Caledonia",1977,9,136000,0.0661764705882353,"NCL"
"New Caledonia",1978,5,137500,0.0363636363636364,"NCL"
"New Caledonia",1979,11,138500,0.0794223826714801,"NCL"
"New Caledonia",1980,10,140050,0.0714030703320243,"NCL"
"New Caledonia",1981,10,142650,0.0701016473887136,"NCL"
"New Caledonia",1982,8,145700,0.0549073438572409,"NCL"
"New Caledonia",1983,6,148700,0.0403496973772697,"NCL"
"New Caledonia",1984,4,151650,0.0263765248928454,"NCL"
"New Caledonia",1985,6,154450,0.0388475234703788,"NCL"
"New Caledonia",1986,6,157350,0.0381315538608198,"NCL"
"New Caledonia",1987,6,160500,0.0373831775700935,"NCL"
"New Caledonia",1988,6,163650,0.0366636113657195,"NCL"
"New Caledonia",1989,6,166898,0.0359501012594519,"NCL"
"New Caledonia",1990,5,170899,0.0292570465596639,"NCL"
"New Caledonia",1991,5,175362,0.0285124485350304,"NCL"
"New Caledonia",1992,5,179799,0.0278088309723636,"NCL"
"New Caledonia",1993,5,184496,0.027100858555199,"NCL"
"New Caledonia",1994,5,189482,0.0263877307607055,"NCL"
"New Caledonia",1995,5,193816,0.0257976637635696,"NCL"
"New Caledonia",1996,5,197564,0.0253082545403009,"NCL"
"New Caledonia",1997,5,201418,0.0248239978552066,"NCL"
"New Caledonia",1998,5,205279,0.0243570944909124,"NCL"
"New Caledonia",1999,0,209214,0,"NCL"
"New Caledonia",2000,0,213230,0,"NCL"
"New Zealand",2003,225,4027200,0.0558700834326579,"NZL"
"New Zealand",2004,250,4087500,0.0611620795107034,"NZL"
"New Zealand",2005,260,4133900,0.0628946031592443,"NZL"
"New Zealand",2006,260,4184600,0.0621325813697844,"NZL"
"New Zealand",2007,275,4223800,0.0651072493962782,"NZL"
"New Zealand",2008,280,4259800,0.0657307854828865,"NZL"
"New Zealand",2009,285,4302600,0.066239018268024,"NZL"
"New Zealand",2010,290,4350700,0.0666559404233801,"NZL"
"New Zealand",2011,285,4384000,0.0650091240875912,"NZL"
"New Zealand",2012,310,4408100,0.0703250833692521,"NZL"
"New Zealand",2013,305,4442100,0.0686612187929133,"NZL"
"New Zealand",2014,305,4509700,0.0676319932589751,"NZL"
"New Zealand",2015,330,4595700,0.0718062536719107,"NZL"
"New Zealand",2016,358,4693200,0.0762805761527316,"NZL"
"New Zealand",2017,405,4793900,0.084482363002983,"NZL"
"New Zealand",2018,425,4841000,0.0877917785581491,"NZL"
"Nicaragua",1961,52,1829778,0.0284187480667054,"NIC"
"Nicaragua",1962,54,1887425,0.0286104083605971,"NIC"
"Nicaragua",1963,56,1946234,0.0287735184977757,"NIC"
"Nicaragua",1964,58,2006481,0.0289063290407435,"NIC"
"Nicaragua",1965,60,2068381,0.0290081952986418,"NIC"
"Nicaragua",1966,62,2131976,0.0290810027880239,"NIC"
"Nicaragua",1967,64,2197298,0.0291266819521066,"NIC"
"Nicaragua",1968,66,2264623,0.0291439237347673,"NIC"
"Nicaragua",1969,68,2334279,0.0291310507441484,"NIC"
"Nicaragua",1970,70,2406513,0.0290877298398139,"NIC"
"Nicaragua",1971,73,2481341,0.0294195759470383,"NIC"
"Nicaragua",1972,75,2558699,0.0293117713337911,"NIC"
"Nicaragua",1973,76,2638699,0.0288020725365038,"NIC"
"Nicaragua",1974,78,2721415,0.0286615602545,"NIC"
"Nicaragua",1975,80,2806857,0.0285016301151074,"NIC"
"Nicaragua",1976,76,2894972,0.0262524128039926,"NIC"
"Nicaragua",1977,78,2985489,0.0261263732674949,"NIC"
"Nicaragua",1978,80,3077866,0.0259920347409536,"NIC"
"Nicaragua",1979,83,3171408,0.0261713409312205,"NIC"
"Nicaragua",1980,83,3265519,0.0254170929643956,"NIC"
"Nicaragua",1981,84,3360140,0.0249989583767343,"NIC"
"Nicaragua",1982,95,3455123,0.0274954032027225,"NIC"
"Nicaragua",1983,101,3549711,0.0284530205416723,"NIC"
"Nicaragua",1984,96,3642976,0.0263520813752273,"NIC"
"Nicaragua",1985,94,3734341,0.0251717772961816,"NIC"
"Nicaragua",1986,88,3823130,0.0230177890890448,"NIC"
"Nicaragua",1987,85,3909671,0.0217409597891997,"NIC"
"Nicaragua",1988,85,3995533,0.0212737574686531,"NIC"
"Nicaragua",1989,85,4082958,0.0208182401092541,"NIC"
"Nicaragua",1990,91,4173434,0.0218045858638234,"NIC"
"Nicaragua",1991,91,4267568,0.0213236203851936,"NIC"
"Nicaragua",1992,96,4364512,0.0219955862190321,"NIC"
"Nicaragua",1993,80,4462497,0.017927182920235,"NIC"
"Nicaragua",1994,100,4559006,0.0219346059206766,"NIC"
"Nicaragua",1995,110,4652185,0.0236448034633188,"NIC"
"Nicaragua",1996,100,4741578,0.0210900253038124,"NIC"
"Nicaragua",1997,130,4827661,0.0269281542345248,"NIC"
"Nicaragua",1998,159,4910647,0.0323786254642209,"NIC"
"Nicaragua",1999,155,4991040,0.0310556517278964,"NIC"
"Nicaragua",2000,155,5069302,0.0305762016151336,"NIC"
"Nicaragua",2001,191,5145366,0.0371207801349797,"NIC"
"Nicaragua",2002,206,5219328,0.0394686825583677,"NIC"
"Nicaragua",2003,170,5292118,0.0321232444174525,"NIC"
"Nicaragua",2004,223,5364935,0.0415662072327065,"NIC"
"Nicaragua",2005,190,5438690,0.0349348832163628,"NIC"
"Nicaragua",2006,195,5513763,0.0353660467452083,"NIC"
"Nicaragua",2007,140,5590055,0.0250444763065837,"NIC"
"Nicaragua",2008,125,5667432,0.0220558446929756,"NIC"
"Nicaragua",2009,145,5745526,0.0252370279065833,"NIC"
"Nicaragua",2010,130,5824065,0.0223211794511222,"NIC"
"Nicaragua",2011,130,5903039,0.0220225548230327,"NIC"
"Nicaragua",2012,110,5982526,0.0183868820628611,"NIC"
"Nicaragua",2013,105,6062454,0.0173197190444662,"NIC"
"Nicaragua",2014,100,6142733,0.0162793987627331,"NIC"
"Nicaragua",2015,150,6223240,0.0241032002622428,"NIC"
"Nicaragua",2016,160,6303974,0.0253808153396572,"NIC"
"Nicaragua",2017,180,6384855,0.0281917130459501,"NIC"
"Nicaragua",2018,175,6465513,0.0270666844224116,"NIC"
"Nigeria",1961,16,46063563,0.000347346122574148,"NGA"
"Nigeria",1962,17,47029822,0.000361472769341972,"NGA"
"Nigeria",1963,18,48032934,0.000374742879541774,"NGA"
"Nigeria",1964,16,49066760,0.000326086336248817,"NGA"
"Nigeria",1965,23,50127921,0.000458826130052351,"NGA"
"Nigeria",1966,25,51217973,0.000488109906262788,"NGA"
"Nigeria",1967,20,52342233,0.000382100626085249,"NGA"
"Nigeria",1968,17,53506196,0.00031772021318802,"NGA"
"Nigeria",1969,22,54717039,0.000402068540295099,"NGA"
"Nigeria",1970,22,55982144,0.000392982448117743,"NGA"
"Nigeria",1971,36,57296983,0.000628305333284302,"NGA"
"Nigeria",1972,35,58665808,0.000596599641140202,"NGA"
